q_id,item_id,scenario_id,condition,qform,marker,continuation,prompt,context,speakerA,qud,speakerB,anchor,target,raw_logprob,normalized_logprob,normalized_surprisal
546,Fill7,31,whq-nun-contradictory,whq,nun,contradictory,도경이는 재현이와 예지가 페트병과 유리병을 모으기로 했다는 것을 알고 있습니다. 도경: 재현이는 뭘 모았어? 예지: 페트병은 모았어. 유리병만 모았어.,도경이는 재현이와 예지가 페트병과 유리병을 모으기로 했다는 것을 알고 있습니다.,도경,재현이는 뭘 모았어?,예지,페트병은 모았어.,유리병만 모았어.,-74.30392158991542,-10.614845941416489,15.313985599481908
547,Fill7,31,whq-zero-negated,whq,zero,negated,도경이는 재현이와 예지가 페트병과 유리병을 모으기로 했다는 것을 알고 있습니다. 도경: 재현이는 뭘 모았어? 예지: 페트병 모았어. 유리병은 안 모았어.,도경이는 재현이와 예지가 페트병과 유리병을 모으기로 했다는 것을 알고 있습니다.,도경,재현이는 뭘 모았어?,예지,페트병 모았어.,유리병은 안 모았어.,-77.4467403278403,-11.063820046834328,15.961718314855784
548,Fill7,31,whq-zero-repeated,whq,zero,repeated,도경이는 재현이와 예지가 페트병과 유리병을 모으기로 했다는 것을 알고 있습니다. 도경: 재현이는 뭘 모았어? 예지: 페트병 모았어. 유리병도 모았어.,도경이는 재현이와 예지가 페트병과 유리병을 모으기로 했다는 것을 알고 있습니다.,도경,재현이는 뭘 모았어?,예지,페트병 모았어.,유리병도 모았어.,-75.03431800200593,-10.719188286000847,15.46451978256849
549,Fill7,31,whq-zero-contradictory,whq,zero,contradictory,도경이는 재현이와 예지가 페트병과 유리병을 모으기로 했다는 것을 알고 있습니다. 도경: 재현이는 뭘 모았어? 예지: 페트병 모았어. 유리병만 모았어.,도경이는 재현이와 예지가 페트병과 유리병을 모으기로 했다는 것을 알고 있습니다.,도경,재현이는 뭘 모았어?,예지,페트병 모았어.,유리병만 모았어.,-72.89163289758177,-10.413090413940253,15.022913900520006
559,Fill8,32,whq-acc-negated,whq,acc,negated,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다. 선희: 주은이는 뭘 맞췄어? 현민: 역사 문제를 맞췄어. 경제 문제는 못 맞췄어.,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다.,선희,주은이는 뭘 맞췄어?,현민,역사 문제를 맞췄어.,경제 문제는 못 맞췄어.,-73.08987045916474,-10.441410065594964,15.06377052152196
560,Fill8,32,whq-acc-repeated,whq,acc,repeated,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다. 선희: 주은이는 뭘 맞췄어? 현민: 역사 문제를 맞췄어. 경제 문제도 맞췄어.,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다.,선희,주은이는 뭘 맞췄어?,현민,역사 문제를 맞췄어.,경제 문제도 맞췄어.,-61.75061212028108,-10.291768686713514,14.847883646297905
561,Fill8,32,whq-acc-contradictory,whq,acc,contradictory,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다. 선희: 주은이는 뭘 맞췄어? 현민: 역사 문제를 맞췄어. 경제 문제만 맞췄어.,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다.,선희,주은이는 뭘 맞췄어?,현민,역사 문제를 맞췄어.,경제 문제만 맞췄어.,-68.18621816541835,-9.740888309345479,14.053131257746001
562,Fill8,32,whq-nun-negated,whq,nun,negated,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다. 선희: 주은이는 뭘 맞췄어? 현민: 역사 문제는 맞췄어. 경제 문제는 못 맞췄어.,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다.,선희,주은이는 뭘 맞췄어?,현민,역사 문제는 맞췄어.,경제 문제는 못 맞췄어.,-73.15353464615345,-10.450504949450492,15.076891665357792
563,Fill8,32,whq-nun-repeated,whq,nun,repeated,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다. 선희: 주은이는 뭘 맞췄어? 현민: 역사 문제는 맞췄어. 경제 문제도 맞췄어.,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다.,선희,주은이는 뭘 맞췄어?,현민,역사 문제는 맞췄어.,경제 문제도 맞췄어.,-61.03636507740287,-10.172727512900478,14.676143535176237
564,Fill8,32,whq-nun-contradictory,whq,nun,contradictory,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다. 선희: 주은이는 뭘 맞췄어? 현민: 역사 문제는 맞췄어. 경제 문제만 맞췄어.,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다.,선희,주은이는 뭘 맞췄어?,현민,역사 문제는 맞췄어.,경제 문제만 맞췄어.,-66.89178155288495,-9.555968793269278,13.786348788939279
565,Fill8,32,whq-zero-negated,whq,zero,negated,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다. 선희: 주은이는 뭘 맞췄어? 현민: 역사 문제 맞췄어. 경제 문제는 못 맞췄어.,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다.,선희,주은이는 뭘 맞췄어?,현민,역사 문제 맞췄어.,경제 문제는 못 맞췄어.,-70.28826932310557,-10.041181331872224,14.486362512158895
566,Fill8,32,whq-zero-repeated,whq,zero,repeated,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다. 선희: 주은이는 뭘 맞췄어? 현민: 역사 문제 맞췄어. 경제 문제도 맞췄어.,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다.,선희,주은이는 뭘 맞췄어?,현민,역사 문제 맞췄어.,경제 문제도 맞췄어.,-58.4484291110449,-9.741404851840818,14.053876471042434
567,Fill8,32,whq-zero-contradictory,whq,zero,contradictory,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다. 선희: 주은이는 뭘 맞췄어? 현민: 역사 문제 맞췄어. 경제 문제만 맞췄어.,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다.,선희,주은이는 뭘 맞췄어?,현민,역사 문제 맞췄어.,경제 문제만 맞췄어.,-66.93850600399819,-9.562643714856884,13.795978665212042
577,Fill9,33,whq-acc-negated,whq,acc,negated,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다. 영호: 효섭이는 뭘 풀었어? 단비: 기출 문제를 풀었어. 예상 문제는 안 풀었어.,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다.,영호,효섭이는 뭘 풀었어?,단비,기출 문제를 풀었어.,예상 문제는 안 풀었어.,-71.4932812483064,-10.2133258926152,14.734714616258795
578,Fill9,33,whq-acc-repeated,whq,acc,repeated,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다. 영호: 효섭이는 뭘 풀었어? 단비: 기출 문제를 풀었어. 예상 문제도 풀었어.,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다.,영호,효섭이는 뭘 풀었어?,단비,기출 문제를 풀었어.,예상 문제도 풀었어.,-59.762538117201984,-9.960423019533664,14.369852895437491
579,Fill9,33,whq-acc-contradictory,whq,acc,contradictory,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다. 영호: 효섭이는 뭘 풀었어? 단비: 기출 문제를 풀었어. 예상 문제만 풀었어.,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다.,영호,효섭이는 뭘 풀었어?,단비,기출 문제를 풀었어.,예상 문제만 풀었어.,-65.87259374297841,-9.410370534711202,13.576294903355473
580,Fill9,33,whq-nun-negated,whq,nun,negated,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다. 영호: 효섭이는 뭘 풀었어? 단비: 기출 문제는 풀었어. 예상 문제는 안 풀었어.,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다.,영호,효섭이는 뭘 풀었어?,단비,기출 문제는 풀었어.,예상 문제는 안 풀었어.,-73.13449146020665,-10.447784494315234,15.072966878225195
581,Fill9,33,whq-nun-repeated,whq,nun,repeated,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다. 영호: 효섭이는 뭘 풀었어? 단비: 기출 문제는 풀었어. 예상 문제도 풀었어.,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다.,영호,효섭이는 뭘 풀었어?,단비,기출 문제는 풀었어.,예상 문제도 풀었어.,-59.75419274179235,-9.959032123632058,14.367846256817852
582,Fill9,33,whq-nun-contradictory,whq,nun,contradictory,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다. 영호: 효섭이는 뭘 풀었어? 단비: 기출 문제는 풀었어. 예상 문제만 풀었어.,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다.,영호,효섭이는 뭘 풀었어?,단비,기출 문제는 풀었어.,예상 문제만 풀었어.,-65.06007639529057,-9.294296627898651,13.4088356536204
583,Fill9,33,whq-zero-negated,whq,zero,negated,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다. 영호: 효섭이는 뭘 풀었어? 단비: 기출 문제 풀었어. 예상 문제는 안 풀었어.,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다.,영호,효섭이는 뭘 풀었어?,단비,기출 문제 풀었어.,예상 문제는 안 풀었어.,-70.44517556979426,-10.063596509970608,14.518700778442076
584,Fill9,33,whq-zero-repeated,whq,zero,repeated,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다. 영호: 효섭이는 뭘 풀었어? 단비: 기출 문제 풀었어. 예상 문제도 풀었어.,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다.,영호,효섭이는 뭘 풀었어?,단비,기출 문제 풀었어.,예상 문제도 풀었어.,-58.5005742354978,-9.7500957059163,14.066414723118223
585,Fill9,33,whq-zero-contradictory,whq,zero,contradictory,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다. 영호: 효섭이는 뭘 풀었어? 단비: 기출 문제 풀었어. 예상 문제만 풀었어.,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다.,영호,효섭이는 뭘 풀었어?,단비,기출 문제 풀었어.,예상 문제만 풀었어.,-64.61178608784331,-9.230255155406187,13.316443338844294
595,Fill10,34,whq-acc-negated,whq,acc,negated,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다. 이찬: 민호는 뭘 붙였어? 소미: 단체 사진을 붙였어. 달력은 안 붙였어.,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다.,이찬,민호는 뭘 붙였어?,소미,단체 사진을 붙였어.,달력은 안 붙였어.,-87.2570433612746,-12.465291908753514,17.983614819992017
596,Fill10,34,whq-acc-repeated,whq,acc,repeated,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다. 이찬: 민호는 뭘 붙였어? 소미: 단체 사진을 붙였어. 달력도 붙였어.,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다.,이찬,민호는 뭘 붙였어?,소미,단체 사진을 붙였어.,달력도 붙였어.,-76.65399560966864,-12.775665934944774,18.431389888398886
597,Fill10,34,whq-acc-contradictory,whq,acc,contradictory,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다. 이찬: 민호는 뭘 붙였어? 소미: 단체 사진을 붙였어. 달력만 붙였어.,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다.,이찬,민호는 뭘 붙였어?,소미,단체 사진을 붙였어.,달력만 붙였어.,-82.88197300519586,-11.840281857885122,17.081915919098428
598,Fill10,34,whq-nun-negated,whq,nun,negated,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다. 이찬: 민호는 뭘 붙였어? 소미: 단체 사진은 붙였어. 달력은 안 붙였어.,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다.,이찬,민호는 뭘 붙였어?,소미,단체 사진은 붙였어.,달력은 안 붙였어.,-87.33620608111944,-12.47660086873135,17.99993020046965
599,Fill10,34,whq-nun-repeated,whq,nun,repeated,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다. 이찬: 민호는 뭘 붙였어? 소미: 단체 사진은 붙였어. 달력도 붙였어.,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다.,이찬,민호는 뭘 붙였어?,소미,단체 사진은 붙였어.,달력도 붙였어.,-76.50283724463206,-12.750472874105343,18.395043984461026
600,Fill10,34,whq-nun-contradictory,whq,nun,contradictory,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다. 이찬: 민호는 뭘 붙였어? 소미: 단체 사진은 붙였어. 달력만 붙였어.,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다.,이찬,민호는 뭘 붙였어?,소미,단체 사진은 붙였어.,달력만 붙였어.,-82.8797439580573,-11.839963422579615,17.081456514062328
601,Fill10,34,whq-zero-negated,whq,zero,negated,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다. 이찬: 민호는 뭘 붙였어? 소미: 단체 사진 붙였어. 달력은 안 붙였어.,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다.,이찬,민호는 뭘 붙였어?,소미,단체 사진 붙였어.,달력은 안 붙였어.,-86.29344461693734,-12.327634945276762,17.785017801440272
