,q_id,item_id,scenario_id,condition,qform,marker,continuation,prompt,conversation,context,speakerA,qud,speakerB,anchor,target,instruction,top1_response,top1_logprob,top2_response,top2_logprob,top3_response,top3_logprob,top4_response,top4_logprob,top5_response,top5_logprob
253,380,Crit22,22,whq-acc-repeated,whq,acc,repeated,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다. 규호: 진우는 뭘 뽑았어? 선예: 곰 인형을 뽑았어. 토끼 인형도 뽑았어. 위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다. 규호: 진우는 뭘 뽑았어? 선예: 곰 인형을 뽑았어. 토끼 인형도 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 뭘 뽑았어?,선예,곰 인형을 뽑았어.,토끼 인형도 뽑았어.,위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,4,-0.6297304,5,-1.3328555,7,-2.7078555,3,-2.8172305,1,-3.2547305
254,381,Crit22,22,whq-acc-contradictory,whq,acc,contradictory,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다. 규호: 진우는 뭘 뽑았어? 선예: 곰 인형을 뽑았어. 토끼 인형만 뽑았어. 위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다. 규호: 진우는 뭘 뽑았어? 선예: 곰 인형을 뽑았어. 토끼 인형만 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 뭘 뽑았어?,선예,곰 인형을 뽑았어.,토끼 인형만 뽑았어.,위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,1,-0.0011343819,2,-7.6730094,\xec\x84,-7.9230094,3,-8.719884,"
",-11.016759
255,382,Crit22,22,whq-nun-negated,whq,nun,negated,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다. 규호: 진우는 뭘 뽑았어? 선예: 곰 인형은 뽑았어. 토끼 인형은 못 뽑았어. 위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다. 규호: 진우는 뭘 뽑았어? 선예: 곰 인형은 뽑았어. 토끼 인형은 못 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 뭘 뽑았어?,선예,곰 인형은 뽑았어.,토끼 인형은 못 뽑았어.,위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,4,-0.92109203,7,-1.233592,5,-1.530467,6,-3.092967,1,-4.077342
256,383,Crit22,22,whq-nun-repeated,whq,nun,repeated,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다. 규호: 진우는 뭘 뽑았어? 선예: 곰 인형은 뽑았어. 토끼 인형도 뽑았어. 위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다. 규호: 진우는 뭘 뽑았어? 선예: 곰 인형은 뽑았어. 토끼 인형도 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 뭘 뽑았어?,선예,곰 인형은 뽑았어.,토끼 인형도 뽑았어.,위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,4,-0.5659497,5,-1.8784497,1,-2.6440747,3,-2.6440747,7,-2.6440747
257,384,Crit22,22,whq-nun-contradictory,whq,nun,contradictory,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다. 규호: 진우는 뭘 뽑았어? 선예: 곰 인형은 뽑았어. 토끼 인형만 뽑았어. 위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다. 규호: 진우는 뭘 뽑았어? 선예: 곰 인형은 뽑았어. 토끼 인형만 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 뭘 뽑았어?,선예,곰 인형은 뽑았어.,토끼 인형만 뽑았어.,위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,1,-0.36490545,4,-2.2867804,3,-2.4586554,2,-3.0836554,\xec\x84,-3.0992804
258,388,Crit22,22,linkedq-acc-negated,linkedq,acc,negated,규호: 진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어? 선예: 곰 인형을 뽑았어. 토끼 인형은 못 뽑았어. 위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,규호: 진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어? 선예: 곰 인형을 뽑았어. 토끼 인형은 못 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어?,선예,곰 인형을 뽑았어.,토끼 인형은 못 뽑았어.,위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,7,-0.26783127,1,-2.0647063,4,-2.9709563,5,-3.5178313,6,-3.6897063
259,389,Crit22,22,linkedq-acc-repeated,linkedq,acc,repeated,규호: 진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어? 선예: 곰 인형을 뽑았어. 토끼 인형도 뽑았어. 위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,규호: 진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어? 선예: 곰 인형을 뽑았어. 토끼 인형도 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어?,선예,곰 인형을 뽑았어.,토끼 인형도 뽑았어.,위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,4,-0.91193336,5,-1.1619334,7,-2.0681834,1,-2.8494334,6,-3.2244334
260,390,Crit22,22,linkedq-acc-contradictory,linkedq,acc,contradictory,규호: 진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어? 선예: 곰 인형을 뽑았어. 토끼 인형만 뽑았어. 위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,규호: 진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어? 선예: 곰 인형을 뽑았어. 토끼 인형만 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어?,선예,곰 인형을 뽑았어.,토끼 인형만 뽑았어.,위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,1,-0.0011803467,\xec\x84,-7.266805,2,-9.204306,3,-9.860556,이,-9.938681
261,391,Crit22,22,linkedq-nun-negated,linkedq,nun,negated,규호: 진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어? 선예: 곰 인형은 뽑았어. 토끼 인형은 못 뽑았어. 위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,규호: 진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어? 선예: 곰 인형은 뽑았어. 토끼 인형은 못 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어?,선예,곰 인형은 뽑았어.,토끼 인형은 못 뽑았어.,위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,7,-0.2771681,5,-2.292793,6,-2.464668,4,-3.964668,\xec\x84,-4.5427933
262,392,Crit22,22,linkedq-nun-repeated,linkedq,nun,repeated,규호: 진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어? 선예: 곰 인형은 뽑았어. 토끼 인형도 뽑았어. 위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,규호: 진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어? 선예: 곰 인형은 뽑았어. 토끼 인형도 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어?,선예,곰 인형은 뽑았어.,토끼 인형도 뽑았어.,위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,7,-0.2006197,5,-2.4506197,6,-2.9818697,4,-3.4818697,2,-5.2943697
263,393,Crit22,22,linkedq-nun-contradictory,linkedq,nun,contradictory,규호: 진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어? 선예: 곰 인형은 뽑았어. 토끼 인형만 뽑았어. 위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,규호: 진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어? 선예: 곰 인형은 뽑았어. 토끼 인형만 뽑았어.,규호는 진우와 선예가 곰 인형과 토끼 인형이 걸린 게임을 했다는 것을 알고 있습니다.,규호,진우는 곰 인형이랑 토끼 인형 중에 뭘 뽑았어?,선예,곰 인형은 뽑았어.,토끼 인형만 뽑았어.,위의 대화에서 선예가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,1,-0.004298015,\xec\x84,-5.988673,3,-7.988673,2,-8.113673,이,-8.285548
264,397,Crit23,23,whq-acc-negated,whq,acc,negated,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다. 광호: 민식이는 뭘 넣었어? 상훈: 러닝슛을 넣었어. 점프슛은 못 넣었어. 위의 대화에서 상훈이가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다. 광호: 민식이는 뭘 넣었어? 상훈: 러닝슛을 넣었어. 점프슛은 못 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 뭘 넣었어?,상훈,러닝슛을 넣었어.,점프슛은 못 넣었어.,위의 대화에서 상훈이가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,7,-0.8477842,5,-1.0509093,6,-2.2384093,4,-2.3321593,상,-4.738409
265,398,Crit23,23,whq-acc-repeated,whq,acc,repeated,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다. 광호: 민식이는 뭘 넣었어? 상훈: 러닝슛을 넣었어. 점프슛도 넣었어. 위의 대화에서 상훈이가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다. 광호: 민식이는 뭘 넣었어? 상훈: 러닝슛을 넣었어. 점프슛도 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 뭘 넣었어?,상훈,러닝슛을 넣었어.,점프슛도 넣었어.,위의 대화에서 상훈이가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,5,-0.9933527,4,-1.2277277,7,-1.6496027,6,-2.5246027,3,-3.7277277
266,399,Crit23,23,whq-acc-contradictory,whq,acc,contradictory,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다. 광호: 민식이는 뭘 넣었어? 상훈: 러닝슛을 넣었어. 점프슛만 넣었어. 위의 대화에서 상훈이가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다. 광호: 민식이는 뭘 넣었어? 상훈: 러닝슛을 넣었어. 점프슛만 넣었어.,광호는 민식이와 상훈이가 러닝슛과 점프슛을 연습했다는 것을 알고 있습니다.,광호,민식이는 뭘 넣었어?,상훈,러닝슛을 넣었어.,점프슛만 넣었어.,위의 대화에서 상훈이가 첫 번째 답장에 이어 두 번째 답장을 말한 것이 얼마나 적절한지 1과 7 사이의 숫자로 답해 주세요. 1은 '전혀 적절하지 않다'는 것을 뜻하고 7은 '매우 적절하다'는 것을 뜻합니다.,1,-0.006558229,상,-5.7878084,2,-6.2253084,3,-7.1003084,이,-8.709683
