,q_id,item_id,scenario_id,condition,qform,marker,continuation,prompt,context,speakerA,qud,speakerB,anchor,target,raw_logprob,normalized_logprob,normalized_surprisal
273,544,Fill7,31,whq-nun-negated,whq,nun,negated,도경이는 재현이와 예지가 페트병과 유리병을 모으기로 했다는 것을 알고 있습니다. 도경: 재현이는 뭘 모았어? 예지: 페트병은 모았어. 유리병은 안 모았어.,도경이는 재현이와 예지가 페트병과 유리병을 모으기로 했다는 것을 알고 있습니다.,도경,재현이는 뭘 모았어?,예지,페트병은 모았어.,유리병은 안 모았어.,-89.2572740282379,-12.751039146891127,18.39586094340087
274,545,Fill7,31,whq-nun-repeated,whq,nun,repeated,도경이는 재현이와 예지가 페트병과 유리병을 모으기로 했다는 것을 알고 있습니다. 도경: 재현이는 뭘 모았어? 예지: 페트병은 모았어. 유리병도 모았어.,도경이는 재현이와 예지가 페트병과 유리병을 모으기로 했다는 것을 알고 있습니다.,도경,재현이는 뭘 모았어?,예지,페트병은 모았어.,유리병도 모았어.,-76.81896080608823,-12.80316013434804,18.47105563353119
275,546,Fill7,31,whq-nun-contradictory,whq,nun,contradictory,도경이는 재현이와 예지가 페트병과 유리병을 모으기로 했다는 것을 알고 있습니다. 도경: 재현이는 뭘 모았어? 예지: 페트병은 모았어. 유리병만 모았어.,도경이는 재현이와 예지가 페트병과 유리병을 모으기로 했다는 것을 알고 있습니다.,도경,재현이는 뭘 모았어?,예지,페트병은 모았어.,유리병만 모았어.,-75.23827858085887,-12.539713096809812,18.0909818989379
276,547,Fill7,31,whq-zero-negated,whq,zero,negated,도경이는 재현이와 예지가 페트병과 유리병을 모으기로 했다는 것을 알고 있습니다. 도경: 재현이는 뭘 모았어? 예지: 페트병 모았어. 유리병은 안 모았어.,도경이는 재현이와 예지가 페트병과 유리병을 모으기로 했다는 것을 알고 있습니다.,도경,재현이는 뭘 모았어?,예지,페트병 모았어.,유리병은 안 모았어.,-88.22326271332872,-12.603323244761246,18.18275194393765
277,548,Fill7,31,whq-zero-repeated,whq,zero,repeated,도경이는 재현이와 예지가 페트병과 유리병을 모으기로 했다는 것을 알고 있습니다. 도경: 재현이는 뭘 모았어? 예지: 페트병 모았어. 유리병도 모았어.,도경이는 재현이와 예지가 페트병과 유리병을 모으기로 했다는 것을 알고 있습니다.,도경,재현이는 뭘 모았어?,예지,페트병 모았어.,유리병도 모았어.,-75.85386679336399,-12.642311132227332,18.23899957583971
278,549,Fill7,31,whq-zero-contradictory,whq,zero,contradictory,도경이는 재현이와 예지가 페트병과 유리병을 모으기로 했다는 것을 알고 있습니다. 도경: 재현이는 뭘 모았어? 예지: 페트병 모았어. 유리병만 모았어.,도경이는 재현이와 예지가 페트병과 유리병을 모으기로 했다는 것을 알고 있습니다.,도경,재현이는 뭘 모았어?,예지,페트병 모았어.,유리병만 모았어.,-75.42724537829321,-12.571207563048867,18.13641880919643
279,559,Fill8,32,whq-acc-negated,whq,acc,negated,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다. 선희: 주은이는 뭘 맞췄어? 현민: 역사 문제를 맞췄어. 경제 문제는 못 맞췄어.,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다.,선희,주은이는 뭘 맞췄어?,현민,역사 문제를 맞췄어.,경제 문제는 못 맞췄어.,-85.64360051149076,-12.234800073070108,17.651085391686173
280,560,Fill8,32,whq-acc-repeated,whq,acc,repeated,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다. 선희: 주은이는 뭘 맞췄어? 현민: 역사 문제를 맞췄어. 경제 문제도 맞췄어.,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다.,선희,주은이는 뭘 맞췄어?,현민,역사 문제를 맞췄어.,경제 문제도 맞췄어.,-71.9018197214541,-11.98363662024235,17.288733123839016
281,561,Fill8,32,whq-acc-contradictory,whq,acc,contradictory,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다. 선희: 주은이는 뭘 맞췄어? 현민: 역사 문제를 맞췄어. 경제 문제만 맞췄어.,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다.,선희,주은이는 뭘 맞췄어?,현민,역사 문제를 맞췄어.,경제 문제만 맞췄어.,-68.68445656756202,-11.447409427927004,16.515120812695855
282,562,Fill8,32,whq-nun-negated,whq,nun,negated,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다. 선희: 주은이는 뭘 맞췄어? 현민: 역사 문제는 맞췄어. 경제 문제는 못 맞췄어.,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다.,선희,주은이는 뭘 맞췄어?,현민,역사 문제는 맞췄어.,경제 문제는 못 맞췄어.,-85.84486615225966,-12.263552307465664,17.692566097663118
283,563,Fill8,32,whq-nun-repeated,whq,nun,repeated,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다. 선희: 주은이는 뭘 맞췄어? 현민: 역사 문제는 맞췄어. 경제 문제도 맞췄어.,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다.,선희,주은이는 뭘 맞췄어?,현민,역사 문제는 맞췄어.,경제 문제도 맞췄어.,-72.38220153650323,-12.063700256083871,17.40424053422312
284,564,Fill8,32,whq-nun-contradictory,whq,nun,contradictory,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다. 선희: 주은이는 뭘 맞췄어? 현민: 역사 문제는 맞췄어. 경제 문제만 맞췄어.,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다.,선희,주은이는 뭘 맞췄어?,현민,역사 문제는 맞췄어.,경제 문제만 맞췄어.,-69.6676781464503,-11.61127969107505,16.751535628688707
285,565,Fill8,32,whq-zero-negated,whq,zero,negated,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다. 선희: 주은이는 뭘 맞췄어? 현민: 역사 문제 맞췄어. 경제 문제는 못 맞췄어.,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다.,선희,주은이는 뭘 맞췄어?,현민,역사 문제 맞췄어.,경제 문제는 못 맞췄어.,-85.08745982858426,-12.155351404083463,17.536465190933914
286,566,Fill8,32,whq-zero-repeated,whq,zero,repeated,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다. 선희: 주은이는 뭘 맞췄어? 현민: 역사 문제 맞췄어. 경제 문제도 맞췄어.,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다.,선희,주은이는 뭘 맞췄어?,현민,역사 문제 맞췄어.,경제 문제도 맞췄어.,-71.15546107125553,-11.859243511875922,17.10927180327801
287,567,Fill8,32,whq-zero-contradictory,whq,zero,contradictory,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다. 선희: 주은이는 뭘 맞췄어? 현민: 역사 문제 맞췄어. 경제 문제만 맞췄어.,선희는 주은이와 현민이가 역사 문제와 경제 문제를 맞추어야 했다는 것을 알고 있습니다.,선희,주은이는 뭘 맞췄어?,현민,역사 문제 맞췄어.,경제 문제만 맞췄어.,-67.4509901540883,-11.24183169234805,16.218534833058914
288,577,Fill9,33,whq-acc-negated,whq,acc,negated,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다. 영호: 효섭이는 뭘 풀었어? 단비: 기출 문제를 풀었어. 예상 문제는 안 풀었어.,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다.,영호,효섭이는 뭘 풀었어?,단비,기출 문제를 풀었어.,예상 문제는 안 풀었어.,-92.55544841085988,-11.569431051357483,16.691160803700228
289,578,Fill9,33,whq-acc-repeated,whq,acc,repeated,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다. 영호: 효섭이는 뭘 풀었어? 단비: 기출 문제를 풀었어. 예상 문제도 풀었어.,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다.,영호,효섭이는 뭘 풀었어?,단비,기출 문제를 풀었어.,예상 문제도 풀었어.,-78.48190806879188,-11.211701152684554,16.175065652907083
290,579,Fill9,33,whq-acc-contradictory,whq,acc,contradictory,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다. 영호: 효섭이는 뭘 풀었어? 단비: 기출 문제를 풀었어. 예상 문제만 풀었어.,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다.,영호,효섭이는 뭘 풀었어?,단비,기출 문제를 풀었어.,예상 문제만 풀었어.,-78.37787836654769,-11.19683976664967,16.153625204973817
291,580,Fill9,33,whq-nun-negated,whq,nun,negated,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다. 영호: 효섭이는 뭘 풀었어? 단비: 기출 문제는 풀었어. 예상 문제는 안 풀었어.,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다.,영호,효섭이는 뭘 풀었어?,단비,기출 문제는 풀었어.,예상 문제는 안 풀었어.,-94.98843816724946,-11.873554770906182,17.12991858570984
292,581,Fill9,33,whq-nun-repeated,whq,nun,repeated,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다. 영호: 효섭이는 뭘 풀었어? 단비: 기출 문제는 풀었어. 예상 문제도 풀었어.,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다.,영호,효섭이는 뭘 풀었어?,단비,기출 문제는 풀었어.,예상 문제도 풀었어.,-78.91318091009782,-11.273311558585403,16.263950679967394
293,582,Fill9,33,whq-nun-contradictory,whq,nun,contradictory,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다. 영호: 효섭이는 뭘 풀었어? 단비: 기출 문제는 풀었어. 예상 문제만 풀었어.,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다.,영호,효섭이는 뭘 풀었어?,단비,기출 문제는 풀었어.,예상 문제만 풀었어.,-81.27977451538345,-11.611396359340493,16.751703945416693
294,583,Fill9,33,whq-zero-negated,whq,zero,negated,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다. 영호: 효섭이는 뭘 풀었어? 단비: 기출 문제 풀었어. 예상 문제는 안 풀었어.,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다.,영호,효섭이는 뭘 풀었어?,단비,기출 문제 풀었어.,예상 문제는 안 풀었어.,-92.60422002582467,-11.575527503228084,16.69995612458096
295,584,Fill9,33,whq-zero-repeated,whq,zero,repeated,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다. 영호: 효섭이는 뭘 풀었어? 단비: 기출 문제 풀었어. 예상 문제도 풀었어.,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다.,영호,효섭이는 뭘 풀었어?,단비,기출 문제 풀었어.,예상 문제도 풀었어.,-77.81612916510393,-11.116589880729132,16.037849092524354
296,585,Fill9,33,whq-zero-contradictory,whq,zero,contradictory,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다. 영호: 효섭이는 뭘 풀었어? 단비: 기출 문제 풀었어. 예상 문제만 풀었어.,영호는 효섭이와 단비가 기출 문제와 예상 문제를 풀기로 했다는 것을 알고 있습니다.,영호,효섭이는 뭘 풀었어?,단비,기출 문제 풀었어.,예상 문제만 풀었어.,-77.96302923816391,-11.137575605451987,16.068125093511476
297,595,Fill10,34,whq-acc-negated,whq,acc,negated,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다. 이찬: 민호는 뭘 붙였어? 소미: 단체 사진을 붙였어. 달력은 안 붙였어.,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다.,이찬,민호는 뭘 붙였어?,소미,단체 사진을 붙였어.,달력은 안 붙였어.,-74.77530311443888,-12.462550519073147,17.979659830695006
298,596,Fill10,34,whq-acc-repeated,whq,acc,repeated,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다. 이찬: 민호는 뭘 붙였어? 소미: 단체 사진을 붙였어. 달력도 붙였어.,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다.,이찬,민호는 뭘 붙였어?,소미,단체 사진을 붙였어.,달력도 붙였어.,-63.06003887576355,-12.61200777515271,18.195281072865864
299,597,Fill10,34,whq-acc-contradictory,whq,acc,contradictory,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다. 이찬: 민호는 뭘 붙였어? 소미: 단체 사진을 붙였어. 달력만 붙였어.,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다.,이찬,민호는 뭘 붙였어?,소미,단체 사진을 붙였어.,달력만 붙였어.,-61.98044900096292,-12.396089800192584,17.883777281152103
300,598,Fill10,34,whq-nun-negated,whq,nun,negated,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다. 이찬: 민호는 뭘 붙였어? 소미: 단체 사진은 붙였어. 달력은 안 붙였어.,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다.,이찬,민호는 뭘 붙였어?,소미,단체 사진은 붙였어.,달력은 안 붙였어.,-74.95540155713083,-12.492566926188472,18.02296435238559
301,599,Fill10,34,whq-nun-repeated,whq,nun,repeated,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다. 이찬: 민호는 뭘 붙였어? 소미: 단체 사진은 붙였어. 달력도 붙였어.,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다.,이찬,민호는 뭘 붙였어?,소미,단체 사진은 붙였어.,달력도 붙였어.,-63.83157376830772,-12.766314753661543,18.41789898553512
302,600,Fill10,34,whq-nun-contradictory,whq,nun,contradictory,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다. 이찬: 민호는 뭘 붙였어? 소미: 단체 사진은 붙였어. 달력만 붙였어.,이찬이는 민호와 소미가 단체 사진과 달력을 붙이기로 했다는 것을 알고 있습니다.,이찬,민호는 뭘 붙였어?,소미,단체 사진은 붙였어.,달력만 붙였어.,-63.07776360818976,-12.615552721637952,18.20039534958034
